"ID","BAND_ID","MEMBER_ID"
343,"6706f2e015c2b9798b2b0ab4","6706f26915c2b9798b2b0a0e"
344,"6706f2e215c2b9798b2b0ab9","6706f26915c2b9798b2b0a0e"
345,"6706f2df15c2b9798b2b0ab2","6706f26915c2b9798b2b0a0e"
1608,"6706f43715c2b9798b2b0c6d","6706f43615c2b9798b2b0c6b"
347,"6706f2e015c2b9798b2b0ab5","6706f26915c2b9798b2b0a0e"
1609,"6706f43715c2b9798b2b0c6d","67082d435f2a9b4b88ae0790"
349,"6706f2de15c2b9798b2b0aaf","6706f26915c2b9798b2b0a0e"
350,"6706f1f715c2b9798b2b0991","6706f26915c2b9798b2b0a0e"
352,"6706f2e115c2b9798b2b0ab7","6706f26915c2b9798b2b0a0e"
1611,"6706f43715c2b9798b2b0c6d","6706f2aa15c2b9798b2b0a78"
354,"6706f2e515c2b9798b2b0abb","6706f22c15c2b9798b2b09c6"
355,"6706f2e515c2b9798b2b0aba","6706f22c15c2b9798b2b09c6"
356,"6706f1cf15c2b9798b2b0960","6706f22c15c2b9798b2b09c6"
1612,"6706f43715c2b9798b2b0c6d","67082d425f2a9b4b88ae078f"
410,"6706f22e15c2b9798b2b09cb","6706f30a15c2b9798b2b0b00"
359,"6706f2e915c2b9798b2b0abf","6706f22c15c2b9798b2b09c7"
428,"6706f22e15c2b9798b2b09cc","6706f22c15c2b9798b2b09c6"
426,"6706f22e15c2b9798b2b09cb","6706f30715c2b9798b2b0af9"
1613,"6706f43715c2b9798b2b0c6d","67082d445f2a9b4b88ae0793"
363,"6706f1cf15c2b9798b2b0960","6706f22c15c2b9798b2b09c7"
364,"6706f2ea15c2b9798b2b0ac0","6706f22c15c2b9798b2b09c7"
365,"6706f1cf15c2b9798b2b0960","6706f22d15c2b9798b2b09c8"
427,"6706f22e15c2b9798b2b09cc","6706f22c15c2b9798b2b09c7"
1614,"6706f43715c2b9798b2b0c6d","6706f43515c2b9798b2b0c68"
368,"6706f22d15c2b9798b2b09c9","6706f2f715c2b9798b2b0ad3"
1616,"6706f43715c2b9798b2b0c6d","67082d435f2a9b4b88ae0791"
371,"6706f22d15c2b9798b2b09c9","6706f2f715c2b9798b2b0ad5"
1618,"6706f43c15c2b9798b2b0c72","67082d475f2a9b4b88ae0798"
373,"6706f22d15c2b9798b2b09c9","6706f2f615c2b9798b2b0ad2"
1619,"6706f43c15c2b9798b2b0c72","67082d485f2a9b4b88ae0799"
375,"6706f22d15c2b9798b2b09c9","6706f2f915c2b9798b2b0ad9"
376,"6706f22d15c2b9798b2b09c9","6706f22c15c2b9798b2b09c6"
377,"6706f22d15c2b9798b2b09c9","6706f2f815c2b9798b2b0ad8"
1620,"6706f43c15c2b9798b2b0c72","67082d475f2a9b4b88ae0797"
379,"6706f22d15c2b9798b2b09c9","6706f2f915c2b9798b2b0adb"
1621,"6706f43c15c2b9798b2b0c72","6706f39215c2b9798b2b0b90"
381,"6706f22d15c2b9798b2b09c9","6706f2f815c2b9798b2b0ad7"
1622,"6706f44a15c2b9798b2b0c7a","67082d4d5f2a9b4b88ae079c"
1623,"6706f44a15c2b9798b2b0c7a","67082d4d5f2a9b4b88ae079b"
384,"6706f22d15c2b9798b2b09c9","6706f2f315c2b9798b2b0ac9"
385,"6706f22d15c2b9798b2b09c9","6706f2f915c2b9798b2b0ada"
386,"6706f22d15c2b9798b2b09c9","6706f2f315c2b9798b2b0aca"
387,"6706f22d15c2b9798b2b09c9","6706f2f515c2b9798b2b0ace"
388,"6706f22d15c2b9798b2b09c9","6706f2fa15c2b9798b2b0adc"
1624,"6706f44a15c2b9798b2b0c7a","67082d4d5f2a9b4b88ae079a"
390,"6706f22d15c2b9798b2b09c9","6706f2f815c2b9798b2b0ad6"
391,"6706f22d15c2b9798b2b09ca","6706f30215c2b9798b2b0af1"
392,"6706f22d15c2b9798b2b09ca","6706f30315c2b9798b2b0af2"
393,"6706f22d15c2b9798b2b09ca","6706f30215c2b9798b2b0aef"
394,"6706f22d15c2b9798b2b09ca","6706f30015c2b9798b2b0aeb"
395,"6706f22d15c2b9798b2b09ca","6706f30015c2b9798b2b0aea"
396,"6706f22d15c2b9798b2b09ca","6706f30015c2b9798b2b0ae8"
397,"6706f22d15c2b9798b2b09ca","6706f30115c2b9798b2b0aee"
398,"6706f22d15c2b9798b2b09ca","6706f2fd15c2b9798b2b0ae2"
399,"6706f22d15c2b9798b2b09ca","6706f30215c2b9798b2b0af0"
400,"6706f22d15c2b9798b2b09ca","6706f2ff15c2b9798b2b0ae6"
401,"6706f22d15c2b9798b2b09ca","6706f30015c2b9798b2b0ae9"
402,"6706f22d15c2b9798b2b09ca","6706f30115c2b9798b2b0aed"
403,"6706f22d15c2b9798b2b09ca","6706f2ff15c2b9798b2b0ae5"
404,"6706f22d15c2b9798b2b09ca","6706f22c15c2b9798b2b09c7"
405,"6706f22d15c2b9798b2b09ca","6706f2fe15c2b9798b2b0ae3"
406,"6706f22d15c2b9798b2b09ca","6706f2fe15c2b9798b2b0ae4"
407,"6706f22d15c2b9798b2b09ca","6706f30115c2b9798b2b0aec"
1625,"6706f44a15c2b9798b2b0c7a","67082d4e5f2a9b4b88ae079d"
409,"6706f22d15c2b9798b2b09ca","6706f22d15c2b9798b2b09c8"
411,"6706f22e15c2b9798b2b09cb","6706f22c15c2b9798b2b09c6"
412,"6706f22e15c2b9798b2b09cb","6706f30515c2b9798b2b0af4"
413,"6706f22e15c2b9798b2b09cb","6706f22c15c2b9798b2b09c7"
414,"6706f22e15c2b9798b2b09cb","6706f30515c2b9798b2b0af5"
415,"6706f22e15c2b9798b2b09cb","6706f30915c2b9798b2b0aff"
416,"6706f22e15c2b9798b2b09cb","6706f30615c2b9798b2b0af8"
417,"6706f22e15c2b9798b2b09cb","6706f30a15c2b9798b2b0b01"
1626,"6706f44a15c2b9798b2b0c7a","6706f2a215c2b9798b2b0a6a"
1627,"6706f44a15c2b9798b2b0c7a","67082d4e5f2a9b4b88ae079e"
420,"6706f22e15c2b9798b2b09cb","6706f30615c2b9798b2b0af7"
422,"6706f22e15c2b9798b2b09cb","6706f30915c2b9798b2b0afe"
423,"6706f22e15c2b9798b2b09cb","6706f30615c2b9798b2b0af6"
424,"6706f22e15c2b9798b2b09cb","6706f30915c2b9798b2b0afd"
429,"6706f22e15c2b9798b2b09cc","6706f30d15c2b9798b2b0b06"
430,"6706f22e15c2b9798b2b09cc","6706f30d15c2b9798b2b0b05"
493,"6706f1f815c2b9798b2b0992","6706f26c15c2b9798b2b0a14"
432,"6706f31115c2b9798b2b0b0a","6706f23215c2b9798b2b09cf"
494,"6706f33e15c2b9798b2b0b3c","6706f26c15c2b9798b2b0a14"
434,"6706f0a490b652736e310736","6706f23215c2b9798b2b09cf"
435,"6706f1cf15c2b9798b2b0961","6706f23215c2b9798b2b09cf"
436,"6706f31615c2b9798b2b0b0e","6706f23215c2b9798b2b09d0"
1628,"6706f44c15c2b9798b2b0c7c","67082d525f2a9b4b88ae07a4"
438,"6706f0a490b652736e310736","6706f23215c2b9798b2b09d0"
439,"6706f1cf15c2b9798b2b0961","6706f23215c2b9798b2b09d0"
440,"6706f21215c2b9798b2b09b6","6706f23215c2b9798b2b09d0"
441,"6706f31615c2b9798b2b0b0f","6706f23215c2b9798b2b09d0"
442,"6706f31715c2b9798b2b0b11","6706f23215c2b9798b2b09d0"
443,"6706f31515c2b9798b2b0b0d","6706f23215c2b9798b2b09d0"
444,"6706f1cf15c2b9798b2b0961","6706f23215c2b9798b2b09d1"
1772,"6706f5fe15c2b9798b2b0e9b","6706f5f815c2b9798b2b0e8c"
446,"6706f0a490b652736e310736","6706f23215c2b9798b2b09d1"
1773,"67082df95f2a9b4b88ae0844","6706f5f815c2b9798b2b0e8c"
448,"6706f31c15c2b9798b2b0b19","6706f23215c2b9798b2b09d1"
450,"6706f31c15c2b9798b2b0b18","6706f23215c2b9798b2b09d1"
1775,"67082dca5f2a9b4b88ae081a","6706f5f815c2b9798b2b0e8c"
1776,"67082dfd5f2a9b4b88ae0848","6706f5f915c2b9798b2b0e8d"
453,"6706f31d15c2b9798b2b0b1a","6706f23215c2b9798b2b09d1"
1777,"67082dfc5f2a9b4b88ae0847","6706f5f915c2b9798b2b0e8d"
455,"6706f0a490b652736e310736","6706f23315c2b9798b2b09d2"
456,"6706f1cf15c2b9798b2b0961","6706f23315c2b9798b2b09d2"
457,"6706f1f715c2b9798b2b0991","6706f23315c2b9798b2b09d3"
1778,"67082dfc5f2a9b4b88ae0846","6706f5f915c2b9798b2b0e8d"
1780,"67082dfb5f2a9b4b88ae0845","6706f5f915c2b9798b2b0e8d"
1781,"67082dfd5f2a9b4b88ae084a","6706f5f915c2b9798b2b0e8d"
464,"6706f1cf15c2b9798b2b0961","6706f23315c2b9798b2b09d3"
1784,"67082e005f2a9b4b88ae084d","6706f5f915c2b9798b2b0e8f"
495,"6706f33e15c2b9798b2b0b3b","6706f26c15c2b9798b2b0a14"
468,"6706f1cf15c2b9798b2b0961","6706f23415c2b9798b2b09d4"
496,"6706f33f15c2b9798b2b0b3d","6706f26c15c2b9798b2b0a14"
470,"6706f32c15c2b9798b2b0b2a","6706f23415c2b9798b2b09d5"
471,"6706f21115c2b9798b2b09b5","6706f23415c2b9798b2b09d5"
472,"6706f1cf15c2b9798b2b0961","6706f23415c2b9798b2b09d5"
473,"6706f32b15c2b9798b2b0b29","6706f23415c2b9798b2b09d5"
1786,"6706f4c815c2b9798b2b0d0d","6706f5fa15c2b9798b2b0e91"
476,"6706f1cf15c2b9798b2b0961","6706f23415c2b9798b2b09d6"
477,"6706f0a490b652736e310736","6706f23415c2b9798b2b09d6"
478,"6706f32e15c2b9798b2b0b2c","6706f23415c2b9798b2b09d6"
479,"6706f23515c2b9798b2b09d7","6706f23415c2b9798b2b09d4"
480,"6706f23515c2b9798b2b09d7","6706f33315c2b9798b2b0b33"
481,"6706f23515c2b9798b2b09d7","6706f33115c2b9798b2b0b2e"
482,"6706f23515c2b9798b2b09d7","6706f33415c2b9798b2b0b34"
483,"6706f23515c2b9798b2b09d7","6706f33215c2b9798b2b0b2f"
484,"6706f23515c2b9798b2b09d7","6706f33215c2b9798b2b0b30"
485,"6706f23515c2b9798b2b09d7","6706f33315c2b9798b2b0b31"
486,"6706f23515c2b9798b2b09d7","6706f33315c2b9798b2b0b32"
487,"6706f23515c2b9798b2b09d7","6706f33415c2b9798b2b0b35"
488,"6706f23515c2b9798b2b09d7","6706f23215c2b9798b2b09cf"
489,"6706f23615c2b9798b2b09d8","6706f23415c2b9798b2b09d4"
490,"6706f23615c2b9798b2b09d8","6706f33415c2b9798b2b0b34"
491,"6706f23615c2b9798b2b09d8","6706f23215c2b9798b2b09cf"
492,"6706f23615c2b9798b2b09d8","6706f33115c2b9798b2b0b2e"
497,"6706f1f715c2b9798b2b0990","6706f26c15c2b9798b2b0a14"
498,"6706f33f15c2b9798b2b0b3e","6706f26c15c2b9798b2b0a14"
499,"6706f34415c2b9798b2b0b45","6706f26d15c2b9798b2b0a15"
500,"6706f34415c2b9798b2b0b44","6706f26d15c2b9798b2b0a15"
502,"6706f34515c2b9798b2b0b46","6706f26d15c2b9798b2b0a15"
1789,"6706f4c215c2b9798b2b0d01","6706f5fa15c2b9798b2b0e91"
504,"6706f35515c2b9798b2b0b55","6706f26f15c2b9798b2b0a1c"
1791,"67082e045f2a9b4b88ae0852","6706f5fa15c2b9798b2b0e91"
1792,"6706f45c15c2b9798b2b0c8d","6706f5fa15c2b9798b2b0e91"
508,"6706f1f815c2b9798b2b0992","6706f26f15c2b9798b2b0a1c"
509,"6706f35515c2b9798b2b0b57","6706f26f15c2b9798b2b0a1c"
1793,"67082e055f2a9b4b88ae0853","6706f5fa15c2b9798b2b0e91"
511,"6706f35c15c2b9798b2b0b5e","6706f27215c2b9798b2b0a1f"
513,"6706f1f915c2b9798b2b0994","6706f27215c2b9798b2b0a1f"
1795,"67082e0a5f2a9b4b88ae0856","6706f5fb15c2b9798b2b0e94"
515,"6706f36415c2b9798b2b0b65","6706f27915c2b9798b2b0a26"
516,"6706f36515c2b9798b2b0b67","6706f27915c2b9798b2b0a26"
1796,"67082e0b5f2a9b4b88ae0857","6706f5fb15c2b9798b2b0e94"
518,"6706f28115c2b9798b2b0a3d","6706f27915c2b9798b2b0a26"
1797,"67082e0c5f2a9b4b88ae085b","6706f5fb15c2b9798b2b0e94"
1798,"67082e0b5f2a9b4b88ae0858","6706f5fb15c2b9798b2b0e94"
521,"6706f20415c2b9798b2b09a5","6706f27915c2b9798b2b0a26"
522,"6706f28115c2b9798b2b0a3d","6706f27915c2b9798b2b0a27"
524,"6706f20415c2b9798b2b09a5","6706f27915c2b9798b2b0a27"
525,"6706f36b15c2b9798b2b0b6f","6706f27915c2b9798b2b0a27"
527,"6706f36415c2b9798b2b0b65","6706f27915c2b9798b2b0a27"
528,"6706f36915c2b9798b2b0b6a","6706f27915c2b9798b2b0a27"
529,"6706f36a15c2b9798b2b0b6c","6706f27915c2b9798b2b0a27"
530,"6706f36815c2b9798b2b0b69","6706f27915c2b9798b2b0a27"
531,"6706f36915c2b9798b2b0b6b","6706f27915c2b9798b2b0a27"
533,"6706f37715c2b9798b2b0b74","6706f27d15c2b9798b2b0a30"
534,"6706f38315c2b9798b2b0b81","6706f27f15c2b9798b2b0a36"
535,"6706f20415c2b9798b2b09a5","6706f27f15c2b9798b2b0a36"
1802,"67082e0c5f2a9b4b88ae085a","6706f5fb15c2b9798b2b0e94"
537,"6706f20415c2b9798b2b09a5","6706f28015c2b9798b2b0a38"
1803,"6706f4c815c2b9798b2b0d0d","6706f5fb15c2b9798b2b0e94"
1804,"67082e0e5f2a9b4b88ae085e","6706f5fb15c2b9798b2b0e94"
541,"6706f21915c2b9798b2b09c2","6706f28015c2b9798b2b0a38"
542,"6706f28115c2b9798b2b0a3c","6706f39115c2b9798b2b0b8f"
543,"6706f28115c2b9798b2b0a3c","6706f39415c2b9798b2b0b95"
544,"6706f28115c2b9798b2b0a3c","6706f25915c2b9798b2b09f5"
545,"6706f28115c2b9798b2b0a3c","6706f39415c2b9798b2b0b94"
547,"6706f28115c2b9798b2b0a3c","6706f39515c2b9798b2b0b97"
548,"6706f28115c2b9798b2b0a3c","6706f27915c2b9798b2b0a26"
549,"6706f28115c2b9798b2b0a3c","6706f39315c2b9798b2b0b91"
550,"6706f28115c2b9798b2b0a3c","6706f39415c2b9798b2b0b96"
551,"6706f28115c2b9798b2b0a3c","6706f27f15c2b9798b2b0a37"
552,"6706f28115c2b9798b2b0a3c","6706f39315c2b9798b2b0b92"
553,"6706f28115c2b9798b2b0a3c","6706f27915c2b9798b2b0a27"
554,"6706f28115c2b9798b2b0a3c","6706f39315c2b9798b2b0b93"
1629,"6706f44c15c2b9798b2b0c7c","67082d525f2a9b4b88ae07a3"
1630,"6706f44c15c2b9798b2b0c7c","6706f2a215c2b9798b2b0a6b"
1631,"6706f44c15c2b9798b2b0c7c","6706f23215c2b9798b2b09d0"
1632,"6706f44d15c2b9798b2b0c7d","67082d575f2a9b4b88ae07ab"
1635,"6706f44d15c2b9798b2b0c7d","67082d575f2a9b4b88ae07ac"
1636,"6706f44d15c2b9798b2b0c7d","6706f2a215c2b9798b2b0a6b"
1638,"6706f44d15c2b9798b2b0c7d","6706f3d315c2b9798b2b0be8"
1639,"6706f44d15c2b9798b2b0c7d","67082d565f2a9b4b88ae07a9"
1640,"6706f44d15c2b9798b2b0c7d","67082d575f2a9b4b88ae07ad"
1643,"6706f44d15c2b9798b2b0c7d","67082d555f2a9b4b88ae07a7"
1644,"6706f44d15c2b9798b2b0c7d","67082d555f2a9b4b88ae07a8"
1645,"6706f44d15c2b9798b2b0c7d","67082d585f2a9b4b88ae07b0"
1647,"6706f44d15c2b9798b2b0c7d","67082d585f2a9b4b88ae07af"
1648,"6706f44d15c2b9798b2b0c7f","67082d5d5f2a9b4b88ae07b4"
1649,"6706f44d15c2b9798b2b0c7f","67082d4e5f2a9b4b88ae079d"
1650,"6706f45515c2b9798b2b0c82","67082d615f2a9b4b88ae07b8"
1651,"6706f45515c2b9798b2b0c82","67082d625f2a9b4b88ae07be"
1653,"6706f45515c2b9798b2b0c82","67082d615f2a9b4b88ae07b9"
1654,"6706f45515c2b9798b2b0c82","67082d625f2a9b4b88ae07bd"
1655,"6706f45515c2b9798b2b0c82","67082d615f2a9b4b88ae07ba"
1656,"6706f45515c2b9798b2b0c82","67082d605f2a9b4b88ae07b5"
1657,"6706f45515c2b9798b2b0c82","67082d605f2a9b4b88ae07b7"
1658,"6706f45515c2b9798b2b0c82","6706f2aa15c2b9798b2b0a79"
1659,"6706f45515c2b9798b2b0c82","67082d625f2a9b4b88ae07bb"
1660,"6706f45515c2b9798b2b0c82","67082d605f2a9b4b88ae07b6"
1661,"6706f45515c2b9798b2b0c82","67082d625f2a9b4b88ae07bc"
1662,"67082d6b5f2a9b4b88ae07ca","6706f55d15c2b9798b2b0ddd"
1663,"67082d695f2a9b4b88ae07c4","6706f55d15c2b9798b2b0ddd"
1665,"67082d6a5f2a9b4b88ae07c5","6706f55d15c2b9798b2b0ddd"
1666,"6706f0a490b652736e310736","6706f55d15c2b9798b2b0ddd"
1667,"6706f32415c2b9798b2b0b21","6706f55d15c2b9798b2b0ddd"
1668,"67082d6a5f2a9b4b88ae07c6","6706f55d15c2b9798b2b0ddd"
1669,"67082d6a5f2a9b4b88ae07c7","6706f55d15c2b9798b2b0ddd"
1670,"67082d6b5f2a9b4b88ae07c9","6706f55d15c2b9798b2b0ddd"
1671,"6706f2d115c2b9798b2b0aa1","6706f55d15c2b9798b2b0ddd"
1672,"67082d695f2a9b4b88ae07c4","6706f55d15c2b9798b2b0dde"
1673,"6706f32415c2b9798b2b0b21","6706f55d15c2b9798b2b0dde"
1674,"67082d715f2a9b4b88ae07cd","6706f55d15c2b9798b2b0dde"
1675,"67082d705f2a9b4b88ae07cc","6706f55d15c2b9798b2b0dde"
1676,"6706f32415c2b9798b2b0b22","6706f56215c2b9798b2b0de3"
1677,"67082d845f2a9b4b88ae07d6","6706f57815c2b9798b2b0df8"
1678,"6706f45815c2b9798b2b0c83","6706f57815c2b9798b2b0df8"
1680,"67082c5e5f2a9b4b88ae06b7","6706f57815c2b9798b2b0df9"
1681,"67082d875f2a9b4b88ae07da","6706f57815c2b9798b2b0df9"
1683,"67082d885f2a9b4b88ae07db","6706f57815c2b9798b2b0df9"
1684,"6706f45815c2b9798b2b0c83","6706f57815c2b9798b2b0df9"
1686,"67082d8f5f2a9b4b88ae07de","6706f57f15c2b9798b2b0e04"
1687,"6706f4af15c2b9798b2b0cf2","6706f57f15c2b9798b2b0e04"
1688,"67082c695f2a9b4b88ae06c2","6706f57f15c2b9798b2b0e04"
1689,"6706f45915c2b9798b2b0c85","6706f57f15c2b9798b2b0e04"
1692,"67082cfd5f2a9b4b88ae0748","6706f57f15c2b9798b2b0e04"
1693,"6706f45a15c2b9798b2b0c89","6706f58615c2b9798b2b0e08"
1694,"6706f5ba15c2b9798b2b0e42","6706f58615c2b9798b2b0e08"
1695,"67082d965f2a9b4b88ae07e7","6706f58615c2b9798b2b0e08"
1696,"67082d9a5f2a9b4b88ae07eb","6706f58615c2b9798b2b0e09"
1697,"6706f45a15c2b9798b2b0c89","6706f58615c2b9798b2b0e09"
1698,"67082d9b5f2a9b4b88ae07ec","6706f58615c2b9798b2b0e09"
1699,"67082d9e5f2a9b4b88ae07f0","6706f58615c2b9798b2b0e0a"
1700,"67082d9d5f2a9b4b88ae07ef","6706f58615c2b9798b2b0e0a"
1701,"67082d9d5f2a9b4b88ae07ee","6706f58615c2b9798b2b0e0a"
1702,"6706f45a15c2b9798b2b0c89","6706f58615c2b9798b2b0e0a"
1703,"67082d9d5f2a9b4b88ae07ed","6706f58615c2b9798b2b0e0a"
1704,"67082d9e5f2a9b4b88ae07f1","6706f58615c2b9798b2b0e0a"
1705,"6706f45a15c2b9798b2b0c89","6706f58715c2b9798b2b0e0b"
1706,"67082da05f2a9b4b88ae07f2","6706f58715c2b9798b2b0e0b"
1707,"67082da15f2a9b4b88ae07f3","6706f58715c2b9798b2b0e0b"
1708,"67082da65f2a9b4b88ae07f8","6706f5d515c2b9798b2b0e61"
1709,"67082da65f2a9b4b88ae07f7","6706f5d515c2b9798b2b0e61"
1710,"67082da65f2a9b4b88ae07f9","6706f5d515c2b9798b2b0e61"
1711,"6706f4af15c2b9798b2b0cf3","6706f5d515c2b9798b2b0e61"
1712,"67082dad5f2a9b4b88ae07fc","6706f5d615c2b9798b2b0e65"
1713,"6706f4c215c2b9798b2b0d01","6706f5e015c2b9798b2b0e6f"
1714,"6706f5e115c2b9798b2b0e71","67082db95f2a9b4b88ae0807"
1715,"6706f5e115c2b9798b2b0e71","67082db95f2a9b4b88ae0806"
1716,"6706f5e115c2b9798b2b0e71","67082dba5f2a9b4b88ae0808"
1717,"6706f5e115c2b9798b2b0e71","67082dba5f2a9b4b88ae0809"
1718,"6706f5e115c2b9798b2b0e71","67082db85f2a9b4b88ae0805"
1719,"6706f5e115c2b9798b2b0e71","67082dbb5f2a9b4b88ae080b"
1720,"6706f5e115c2b9798b2b0e71","67082dba5f2a9b4b88ae080a"
1721,"6706f4c215c2b9798b2b0d03","6706f5e615c2b9798b2b0e75"
1723,"6706f4c315c2b9798b2b0d04","6706f5e615c2b9798b2b0e75"
1725,"67082dc65f2a9b4b88ae0816","6706f5e615c2b9798b2b0e76"
1726,"67082dc75f2a9b4b88ae0817","6706f5e615c2b9798b2b0e76"
1728,"6706f4c215c2b9798b2b0d03","6706f5e615c2b9798b2b0e76"
1730,"6706f4c215c2b9798b2b0d03","6706f5e715c2b9798b2b0e77"
1731,"67082dca5f2a9b4b88ae081a","6706f5e715c2b9798b2b0e77"
1734,"67082dcf5f2a9b4b88ae081e","6706f5ec15c2b9798b2b0e7d"
1735,"6706f4c315c2b9798b2b0d05","6706f5ec15c2b9798b2b0e7d"
1736,"67082dcf5f2a9b4b88ae081d","6706f5ec15c2b9798b2b0e7d"
1737,"67082dd65f2a9b4b88ae0829","6706f5ec15c2b9798b2b0e7e"
1738,"6706f4c315c2b9798b2b0d05","6706f5ec15c2b9798b2b0e7e"
1739,"67082dd75f2a9b4b88ae082a","6706f5ec15c2b9798b2b0e7e"
1740,"67082dd55f2a9b4b88ae0824","6706f5ec15c2b9798b2b0e7e"
1744,"67082dd35f2a9b4b88ae0822","6706f5ec15c2b9798b2b0e7e"
1745,"6706f4c215c2b9798b2b0d02","6706f5ec15c2b9798b2b0e7e"
1748,"67082dd45f2a9b4b88ae0823","6706f5ec15c2b9798b2b0e7e"
867,"6706f22d15c2b9798b2b09c9","6706f2f515c2b9798b2b0ad0"
868,"6706f4c915c2b9798b2b0d0f","6706f2f515c2b9798b2b0ad0"
869,"6706f4c815c2b9798b2b0d0e","6706f2f515c2b9798b2b0ad0"
870,"6706f4cc15c2b9798b2b0d14","6706f2f615c2b9798b2b0ad1"
871,"6706f4cb15c2b9798b2b0d12","6706f2f615c2b9798b2b0ad1"
873,"6706f22d15c2b9798b2b09c9","6706f2f615c2b9798b2b0ad1"
875,"6706f22d15c2b9798b2b09c9","6706f2f715c2b9798b2b0ad4"
876,"6706f4cf15c2b9798b2b0d15","6706f2f715c2b9798b2b0ad4"
877,"6706f2fb15c2b9798b2b0ade","6706f2f415c2b9798b2b0acd"
878,"6706f2fb15c2b9798b2b0ade","6706f4de15c2b9798b2b0d22"
879,"6706f2fb15c2b9798b2b0ade","6706f2f315c2b9798b2b0acb"
880,"6706f2fb15c2b9798b2b0ade","6706f2f215c2b9798b2b0ac6"
881,"6706f4e615c2b9798b2b0d29","6706f2ff15c2b9798b2b0ae7"
882,"6706f4e515c2b9798b2b0d27","6706f2ff15c2b9798b2b0ae7"
885,"6706f4f915c2b9798b2b0d37","6706f30715c2b9798b2b0afa"
886,"6706f4fc15c2b9798b2b0d3a","6706f30815c2b9798b2b0afb"
888,"6706f22e15c2b9798b2b09cb","6706f30815c2b9798b2b0afb"
889,"6706f4fb15c2b9798b2b0d38","6706f30815c2b9798b2b0afb"
890,"6706f4fe15c2b9798b2b0d3b","6706f30815c2b9798b2b0afc"
891,"6706f31615c2b9798b2b0b10","6706f51215c2b9798b2b0d57"
892,"6706f31615c2b9798b2b0b10","6706f51315c2b9798b2b0d5b"
893,"6706f31615c2b9798b2b0b10","6706f51315c2b9798b2b0d59"
894,"6706f31615c2b9798b2b0b10","6706f51215c2b9798b2b0d55"
895,"6706f31615c2b9798b2b0b10","6706f51115c2b9798b2b0d54"
896,"6706f31615c2b9798b2b0b10","6706f23215c2b9798b2b09d0"
897,"6706f31615c2b9798b2b0b10","6706f50f15c2b9798b2b0d4e"
899,"6706f31615c2b9798b2b0b10","6706f50e15c2b9798b2b0d4c"
900,"6706f31615c2b9798b2b0b10","6706f51315c2b9798b2b0d5a"
901,"6706f31615c2b9798b2b0b10","6706f51015c2b9798b2b0d51"
902,"6706f31615c2b9798b2b0b10","6706f51115c2b9798b2b0d53"
904,"6706f31615c2b9798b2b0b10","6706f51015c2b9798b2b0d50"
905,"6706f31615c2b9798b2b0b10","6706f50e15c2b9798b2b0d4b"
906,"6706f31615c2b9798b2b0b10","6706f50f15c2b9798b2b0d4d"
907,"6706f31615c2b9798b2b0b10","6706f51415c2b9798b2b0d5d"
908,"6706f31615c2b9798b2b0b10","6706f51315c2b9798b2b0d58"
909,"6706f31615c2b9798b2b0b10","6706f51015c2b9798b2b0d52"
910,"6706f31615c2b9798b2b0b10","6706f50f15c2b9798b2b0d4f"
911,"6706f31a15c2b9798b2b0b13","6706f23215c2b9798b2b09d1"
912,"6706f31a15c2b9798b2b0b13","6706f23315c2b9798b2b09d3"
913,"6706f31a15c2b9798b2b0b13","6706f51815c2b9798b2b0d64"
914,"6706f31a15c2b9798b2b0b13","6706f51915c2b9798b2b0d65"
915,"6706f31a15c2b9798b2b0b13","6706f51815c2b9798b2b0d63"
916,"6706f31a15c2b9798b2b0b14","6706f23215c2b9798b2b09d1"
917,"6706f31a15c2b9798b2b0b14","6706f51b15c2b9798b2b0d67"
918,"6706f31b15c2b9798b2b0b15","6706f52015c2b9798b2b0d71"
919,"6706f31b15c2b9798b2b0b15","6706f51e15c2b9798b2b0d6b"
920,"6706f31b15c2b9798b2b0b15","6706f51f15c2b9798b2b0d6e"
921,"6706f31b15c2b9798b2b0b15","6706f51e15c2b9798b2b0d6c"
922,"6706f31b15c2b9798b2b0b15","6706f52215c2b9798b2b0d76"
923,"6706f31b15c2b9798b2b0b15","6706f51f15c2b9798b2b0d6f"
924,"6706f31b15c2b9798b2b0b15","6706f51f15c2b9798b2b0d6d"
925,"6706f31b15c2b9798b2b0b15","6706f23215c2b9798b2b09d1"
926,"6706f31b15c2b9798b2b0b15","6706f52015c2b9798b2b0d70"
927,"6706f31b15c2b9798b2b0b15","6706f52115c2b9798b2b0d74"
928,"6706f31b15c2b9798b2b0b15","6706f51e15c2b9798b2b0d6a"
929,"6706f31b15c2b9798b2b0b15","6706f52215c2b9798b2b0d75"
930,"6706f31b15c2b9798b2b0b15","6706f52115c2b9798b2b0d73"
931,"6706f31b15c2b9798b2b0b15","6706f52015c2b9798b2b0d72"
933,"6706f31b15c2b9798b2b0b16","6706f52615c2b9798b2b0d7c"
934,"6706f31b15c2b9798b2b0b16","6706f52515c2b9798b2b0d79"
935,"6706f31b15c2b9798b2b0b16","6706f51815c2b9798b2b0d63"
937,"6706f31b15c2b9798b2b0b16","6706f52615c2b9798b2b0d7d"
938,"6706f31b15c2b9798b2b0b16","6706f23215c2b9798b2b09d1"
939,"6706f31c15c2b9798b2b0b17","6706f23215c2b9798b2b09d1"
